yearmonth	actor1	actor2	impressionVal	accumulativeVal	deepVal	windowMeanVal	meanVal	interactionVal
200003	USA	CHN	1.9509428321883957	1.7177857060043131	1.3626453404090215	1.3116440518313468	1.5190690690690674	4.957380094091932
200004	USA	CHN	2.1557294742080373	1.6803106289662824	1.3532423796383197	1.3288186486397788	1.5873544093178018	4.492557443156453
200005	USA	CHN	1.8333878641446566	1.7326512309010365	0.9227281833367498	1.4286462989630244	1.1795154185022039	3.1730992621928626
200006	USA	CHN	1.5643600746883686	1.2072619903947068	0.8325228285719484	1.2664996452670756	1.0326291079812207	1.5920416679633436
200007	USA	CHN	1.597237263818479	2.4022508652623222	0.9818129108961112	1.1216280841702737	1.152739726027397	3.2522844612045314
200008	USA	CHN	1.9106103680947937	2.2542601827290407	1.2577692522236221	1.209395994314928	1.442819148936166	2.592352052838441
200009	USA	CHN	2.224742558567984	1.3943673164933854	1.4244252149672314	1.416255994898136	1.653209109730845	4.636754451231724
200010	USA	CHN	2.9073887439560853	0.24542300288489402	1.9756986481614027	1.7787814880668698	2.2403162055335977	0.39075760383612734
200011	USA	CHN	3.3309628806422107	2.794880734594357	2.1047216656028915	2.116905698695453	2.4571917808219172	0.8313364381340628
200012	USA	CHN	2.4167663674164532	4.113616624085823	1.0204545896798218	2.037736821898119	1.4157024793388426	0.6090950259599957
200101	USA	CHN	2.401953796341618	4.257821635108497	1.4571857752317232	1.860481482011455	1.7085501858736052	0.6631439289523958
200102	USA	CHN	1.5168911964601088	1.8516359460304064	0.563082983683996	1.3197608684440698	0.835029940119761	1.1569645633169197
200103	USA	CHN	2.2334221337951705	0.3656240844927824	1.6449898426340497	1.4473625295599766	1.7985074626865638	13.749561958143474
200104	USA	CHN	1.9013926057708204	0.34933804730315826	0.9761674142199541	1.2942296724917284	1.2491516146688606	496.6259667069533
200105	USA	CHN	1.4782741689500933	1.130050251532764	0.6891063693602049	1.3170220251712672	0.903406998158377	20.86389733660971
200106	USA	CHN	2.794505584275495	1.4820879887316858	2.229967395649356	1.5121555529347486	2.3839080459770075	2.009007772091967
200107	USA	CHN	2.2273502508671683	2.749838657983182	1.0254364329859946	1.5568222264726135	1.3831516352824562	21.950994929810076
200108	USA	CHN	2.2093183416514592	2.000725491051555	1.2882919810825328	1.7668654222084381	1.533536585365851	4.267421186048333
200109	USA	CHN	1.7543648620855343	1.6396819704393177	0.8847328387930149	1.3492636902367543	1.1311028500619558	8.794567306094631
200110	USA	CHN	2.152778916381738	0.1909430950707874	1.4496163591220093	1.4354595219541963	1.641739130434782	4.1094188930330775
200111	USA	CHN	2.7121844968917266	0.32995033280111097	1.8232446435222156	1.6175842315941502	2.0799107142857136	0.23485983397717905
200112	USA	CHN	2.147133076596349	0.46156600656186797	0.9958333721277034	1.6822944965267697	1.3252336448598137	0.9518937826790111
200201	USA	CHN	2.0609219323029193	0.4700094045019876	1.203018529116044	1.612999848351835	1.4338551859099775	2.0099173239797454
200202	USA	CHN	2.4545712115486613	0.15633866581209288	1.6376189085170443	1.5425706185335002	1.8686230248307096	15.502268775838724
200203	USA	CHN	1.4207428897077263	0.6245830976174285	0.39134198950301025	1.3296416990625246	0.6864468864468868	1.475110898544405
200204	USA	CHN	2.4101156431542767	0.6482273914027178	1.8705716410784528	1.5204165621861627	2.0061797752808923	2.2290135795040804
200205	USA	CHN	2.54729686145235	2.5677070670946973	1.5447031491942844	1.5122896953234006	1.8442424242424227	2.1705642306332873
200206	USA	CHN	2.6129577121874306	2.183202318300228	1.5259043107435084	1.8931870907903325	1.8291390728476824	0.35576726183366786
